id,title,url,upload_date,source_primary,source_tabs,live_status,was_live,is_live,availability,members_only
65v1JNUdqW8,检察官笔记：阴阳路上的怪事,https://www.youtube.com/watch?v=65v1JNUdqW8,2024-04-19,videos,videos,not_live,False,False,public,False
xk-WWZ11iYw,國際資本為何無法做空人民幣？无法做空港币？,https://www.youtube.com/watch?v=xk-WWZ11iYw,2024-04-18,streams,streams,was_live,True,False,public,False
5AmqIQD7xNU,直播：人民幣何時開始貶值（最后15分钟）,https://www.youtube.com/watch?v=5AmqIQD7xNU,2024-04-17,streams,streams,was_live,True,False,public,False
Ptxw-FfgVok,直播测试：放几个大瓜,https://www.youtube.com/watch?v=Ptxw-FfgVok,2024-04-16,videos,videos,not_live,False,False,public,False
s-4G8-j4FYo,老王是如何治愈痛风畅饮精酿啤酒的,https://www.youtube.com/watch?v=s-4G8-j4FYo,2024-04-15,streams,streams,was_live,True,False,public,False
oQpkoJEa5-I,华为7纳米芯片是真的国产吗,https://www.youtube.com/watch?v=oQpkoJEa5-I,2024-04-15,videos,videos,not_live,False,False,public,False
t5dgvDRMNKY,“老王来了”正在直播！,https://www.youtube.com/watch?v=t5dgvDRMNKY,2024-04-14,streams,streams,was_live,True,False,public,False
R_3Xe0bFn5U,老王在海外被中国人当傻子骗了,https://www.youtube.com/watch?v=R_3Xe0bFn5U,2024-04-13,videos,videos,not_live,False,False,public,False
U_PVw4qCH0U,直播：岸田文雄国会山演说！标志世纪大变局堪比宋美龄！,https://www.youtube.com/watch?v=U_PVw4qCH0U,2024-04-12,streams,streams,was_live,True,False,public,False
FjNbAxKNgf0,4月10日直播：论马英九招安｜高岛流自占提升元神法｜北京卫生部巨蛇事件｜换汇洗钱秘籍｜机甲思路｜小儿惊梦驱鬼法,https://www.youtube.com/watch?v=FjNbAxKNgf0,2024-04-11,videos,videos,not_live,False,False,public,False
OgEuFVB78cU,转世投胎的256个字节｜驱除鬼附体及鬼压床的正气决,https://www.youtube.com/watch?v=OgEuFVB78cU,2024-04-10,streams,streams,was_live,True,False,public,False
dwhZyeTI5YU,英伟达还能不能买？黄sir的崛起与未来,https://www.youtube.com/watch?v=dwhZyeTI5YU,2024-04-09,streams,streams,was_live,True,False,public,False
Vsf7A3GmEns,美股投资如何选股｜中小企业主破产厄运｜耶伦访华晏子使楚,https://www.youtube.com/watch?v=Vsf7A3GmEns,2024-04-08,videos,videos,not_live,False,False,public,False
TpVwGJNeyGI,““老王来了”首场直播！”中的精彩集锦（0:00 - 4:25）,https://www.youtube.com/watch?v=TpVwGJNeyGI,2024-04-07,videos,videos,not_live,False,False,public,False
TDkXuNFEOc8,美股投资真谛｜东升西降的真相,https://www.youtube.com/watch?v=TDkXuNFEOc8,2024-04-07,streams,streams,was_live,True,False,public,False
fwjyaerSluo,穿越：Helion的星际迷航预感｜揭秘阿努纳奇的八芒星｜论风电的成本｜论上帝是穿越的凡人死于3000年前｜从可穿戴高跷到机甲战士｜为什么高科技能在美国而不能在中国萌发,https://www.youtube.com/watch?v=fwjyaerSluo,2024-04-06,videos,videos,not_live,False,False,public,False
sseEVkJ-_y8,理工男一眼跪的致敬小短片｜Helion Energy超小型核聚变设计｜人类摸到了时空旅行之门,https://www.youtube.com/watch?v=sseEVkJ-_y8,2024-04-05,videos,videos,not_live,False,False,public,False
E3WTef7VGFA,英伟达、微软、特斯拉谁主AI与核聚变时代沉浮之Helion 能源的崛起,https://www.youtube.com/watch?v=E3WTef7VGFA,2024-04-05,videos,videos,not_live,False,False,public,False
HCBVn8zwMNE,老王收到小红鸟封口威胁信｜小鸟称已掌握老王睡粉铁证如不闭嘴即将全球公布,https://www.youtube.com/watch?v=HCBVn8zwMNE,2024-04-01,videos,videos,not_live,False,False,public,False
hKrQHOiWLwA,小米su7，它来了！它来了！保时捷车头贴个充电宝开过来了！,https://www.youtube.com/watch?v=hKrQHOiWLwA,2024-03-31,videos,videos,not_live,False,False,public,False
diuJHovEmEU,巴尔的摩撞桥大揭秘｜How did The Dali Ship crash into Francis Scott Key Bridge?,https://www.youtube.com/watch?v=diuJHovEmEU,2024-03-29,videos,videos,not_live,False,False,public,False
2vd8gv3mytY,关闭金交所，习时代的新质R实力,https://www.youtube.com/watch?v=2vd8gv3mytY,2024-03-28,videos,videos,not_live,False,False,public,False
x7F1kBBpHig,阳光鬼故事3｜鬼压床｜ICU诈尸｜符箓派驱鬼｜天主教驱魔,https://www.youtube.com/watch?v=x7F1kBBpHig,2024-03-27,videos,videos,not_live,False,False,public,False
W3f1yajITGs,小资中产夏威夷度假实用攻略｜推荐租车行，公寓，超市及海滩,https://www.youtube.com/watch?v=W3f1yajITGs,2024-03-27,videos,videos,not_live,False,False,public,False
Z49FkAobGA0,阳光鬼故事2｜夏威夷绝色美女倒贴9万美元骗局｜预知梦｜叫魂｜黑猫诈尸,https://www.youtube.com/watch?v=Z49FkAobGA0,2024-03-26,videos,videos,not_live,False,False,public,False
FjZ9IJoozgo,三体黑暗森林世界观完全错误｜刘慈欣分泌的反文明反普世价值的社会达尔文毒液,https://www.youtube.com/watch?v=FjZ9IJoozgo,2024-03-25,videos,videos,not_live,False,False,public,False
fKjwh8ZlrNs,国共是非张学良｜跟着老王走历史,https://www.youtube.com/watch?v=fKjwh8ZlrNs,2024-03-24,videos,videos,not_live,False,False,public,False
FQ-n9V1LDPY,金融市场庄家操盘原理｜金融业最伟大发明：庄家,https://www.youtube.com/watch?v=FQ-n9V1LDPY,2024-03-23,videos,videos,not_live,False,False,public,False
bwz-d9rYlk4,论中国的冬天还没降临｜周末鬼故事之宗教的渡船效应｜梦境中破除心底恐惧的法门,https://www.youtube.com/watch?v=bwz-d9rYlk4,2024-03-22,videos,videos,not_live,False,False,public,False
9yUt3Cg2AxA,揭秘美股开户新骗局｜你图他手续费他图你本金,https://www.youtube.com/watch?v=9yUt3Cg2AxA,2024-03-22,videos,videos,not_live,False,False,public,False
fe-qoNRLBC4,我所亲历的灵异事件（1）｜鬼的充能途径｜行善的意义｜行万里路的价值,https://www.youtube.com/watch?v=fe-qoNRLBC4,2024-03-20,videos,videos,not_live,False,False,public,False
V_6wt1GbPRM,报个平安，老王到夏威夷了,https://www.youtube.com/watch?v=V_6wt1GbPRM,2024-03-20,videos,videos,not_live,False,False,public,False
-vmSNQ0pxC0,海外国人十大恶习｜共同努力提升民族素质改善国际形象,https://www.youtube.com/watch?v=-vmSNQ0pxC0,2024-03-18,videos,videos,not_live,False,False,public,False
HNbJqiNjodA,游艇常识1｜灵异事件｜科技驱鬼｜,https://www.youtube.com/watch?v=HNbJqiNjodA,2024-03-17,videos,videos,not_live,False,False,public,False
l-VuVxKmBcM,HIV中招怎么办｜3000澳元引发的血案｜绍兴咸亨酒店闹鬼｜南帕岛坐船观星舰攻略,https://www.youtube.com/watch?v=l-VuVxKmBcM,2024-03-16,videos,videos,not_live,False,False,public,False
aIyUaSPAi9g,星舰试射9大技术总结｜马斯克取得85分,https://www.youtube.com/watch?v=aIyUaSPAi9g,2024-03-14,videos,videos,not_live,False,False,public,False
E9WL5WzwAsM,感冒咳嗽请勿戒断！,https://www.youtube.com/watch?v=E9WL5WzwAsM,2024-03-13,videos,videos,not_live,False,False,public,False
-gwHNZYpI3Q,教主视角看周处除三害｜手把手教你宗教创业三元素,https://www.youtube.com/watch?v=-gwHNZYpI3Q,2024-03-11,videos,videos,not_live,False,False,public,False
XoEL_anvni0,中国企业家狱中见闻｜企业家此时不润更待何时,https://www.youtube.com/watch?v=XoEL_anvni0,2024-03-10,videos,videos,not_live,False,False,public,False
hW1bYXgzQao,星舰现场全攻略｜机票酒店高速封路一览表,https://www.youtube.com/watch?v=hW1bYXgzQao,2024-03-09,videos,videos,not_live,False,False,public,False
ppHxYlbwbiU,勇闯川普墙，客串走线客｜感受德州的勇武与粗放,https://www.youtube.com/watch?v=ppHxYlbwbiU,2024-03-08,videos,videos,not_live,False,False,public,False
z7b5dIapwoQ,躺在床上看星舰｜南帕德罗岛观星舰攻略（上）｜Watching Starship launch site on my bed|South Padre Island Best Viewing Point,https://www.youtube.com/watch?v=z7b5dIapwoQ,2024-03-07,videos,videos,not_live,False,False,public,False
VMOmmlBgwek,赵安吉出事地探查真相｜美國德州約翰遜市施奈德小路100-101号实景（15:00分钟开始）,https://www.youtube.com/watch?v=VMOmmlBgwek,2024-03-06,videos,videos,not_live,False,False,public,False
MfpboN3bbJU,德克萨斯的北京爷气｜比特币色情骗局｜中国企业家坐牢手册,https://www.youtube.com/watch?v=MfpboN3bbJU,2024-03-04,videos,videos,not_live,False,False,public,False
RZmnk3NQETQ,16岁少年遭遇国安追缉如何应对｜新澳意润途穷人的人生选择,https://www.youtube.com/watch?v=RZmnk3NQETQ,2024-03-03,videos,videos,not_live,False,False,public,False
J9cYIflTPlM,台海危機2024大可能｜粉壁反诗,https://www.youtube.com/watch?v=J9cYIflTPlM,2024-03-02,videos,videos,not_live,False,False,public,False
loq9ZPRmDUM,企业家的个人人格魅力对人类进步的伟大价值｜马斯克星舰的四大挑战与五大优势｜星舰气动外形与弹道学分析,https://www.youtube.com/watch?v=loq9ZPRmDUM,2024-03-01,videos,videos,not_live,False,False,public,False
OCvrdRebAl4,老王带你去看星舰｜创一代企业家的两大特点｜星舰第三次试飞的伟大意义,https://www.youtube.com/watch?v=OCvrdRebAl4,2024-02-29,videos,videos,not_live,False,False,public,False
kXqVg_LtFQs,玄学专场｜道术斩断决｜火星殖民灵魂入胎难题｜地藏经的反噬｜打坐修行密码,https://www.youtube.com/watch?v=kXqVg_LtFQs,2024-02-28,videos,videos,not_live,False,False,public,False
o6NCmyTgnPM,大陆渔船生还者就是渔民｜我造谣我认罪｜大飞大闸蟹央视大绿萝我看不见｜贾参谋甄干事没走私｜,https://www.youtube.com/watch?v=o6NCmyTgnPM,2024-02-26,videos,videos,not_live,False,False,public,False
ZeODHu8yotE,企业家保释期内如何润｜正在进行的司法迫害｜手把手教授躲避大洪水,https://www.youtube.com/watch?v=ZeODHu8yotE,2024-02-26,videos,videos,not_live,False,False,public,False
bXAB8r3K_A0,A股进入牛市了吗？｜8连阳意味着什么｜谈A股价值等于废话连篇（录播首映）,https://www.youtube.com/watch?v=bXAB8r3K_A0,2024-02-25,videos,videos,not_live,False,False,public,False
AwlRr5BIJFQ,金门日常,https://www.youtube.com/watch?v=AwlRr5BIJFQ,2024-02-25,videos,videos,not_live,False,False,public,False
8ZV2eeuNXD4,赵安吉之死的真相｜熟悉的配方熟悉的味道,https://www.youtube.com/watch?v=8ZV2eeuNXD4,2024-02-24,videos,videos,not_live,False,False,public,False
6jDMVA6w9pk,翡翠投资大揭秘（下）｜大学课程小学教法｜翡翠造假正邪两派｜中央交易所,https://www.youtube.com/watch?v=6jDMVA6w9pk,2024-02-23,videos,videos,not_live,False,False,public,False
7DWnbTe7S8w,先有人类后有诸神｜从玄学视角谈马斯克的终极目标｜火星成神,https://www.youtube.com/watch?v=7DWnbTe7S8w,2024-02-22,videos,videos,not_live,False,False,public,False
fEey5MJAv6c,翡翠投資大揭秘（上）｜底層代碼級剖析,https://www.youtube.com/watch?v=fEey5MJAv6c,2024-02-21,videos,videos,not_live,False,False,public,False
4frFOCI-Ahg,国军未战先怯，咬定“渔民”｜五问金门海巡署｜解放军渡江侦察记,https://www.youtube.com/watch?v=4frFOCI-Ahg,2024-02-21,videos,videos,not_live,False,False,public,False
yKttMRfuGOk,润学专场：移民的三个心理阶段,https://www.youtube.com/watch?v=yKttMRfuGOk,2024-02-20,videos,videos,not_live,False,False,public,False
JRdW2Ytn7-s,加拿大种族歧视大调查，列治文毒品屋跟踪报道,https://www.youtube.com/watch?v=JRdW2Ytn7-s,2024-02-19,videos,videos,not_live,False,False,public,False
YDMMLy7ipN4,今日西雅图市中心步行街头实拍10分钟,https://www.youtube.com/watch?v=YDMMLy7ipN4,2024-02-18,videos,videos,not_live,False,False,public,False
bMSIzTkDan8,加拿大深度ABC：陪审团亲历记,https://www.youtube.com/watch?v=bMSIzTkDan8,2024-02-17,videos,videos,not_live,False,False,public,False
fz9M7gyOlZI,天天见面的铁板神数男人,https://www.youtube.com/watch?v=fz9M7gyOlZI,2024-02-16,videos,videos,not_live,False,False,public,False
2hN-8VRVpNc,周末极乐相亲大法会,https://www.youtube.com/watch?v=2hN-8VRVpNc,2024-02-16,videos,videos,not_live,False,False,public,False
MEKKoMuoywk,中国的天敌俄罗斯，金融视角论俄乌战后的世界,https://www.youtube.com/watch?v=MEKKoMuoywk,2024-02-15,videos,videos,not_live,False,False,public,False
jcYZ55vwPL8,列治文的今天就是我们的明天：论加拿大政治ABC。,https://www.youtube.com/watch?v=jcYZ55vwPL8,2024-02-14,videos,videos,not_live,False,False,public,False
yZRxHtzynlY,解放区列治文华人怒了！上千人围政府！速去吃瓜围观！,https://www.youtube.com/watch?v=yZRxHtzynlY,2024-02-13,videos,videos,not_live,False,False,public,False
79Iw3QDSTRA,日本海槽超级大地震预言与日元危机（30分钟处开始）,https://www.youtube.com/watch?v=79Iw3QDSTRA,2024-02-13,videos,videos,not_live,False,False,public,False
ixhuePY1AQA,评塔克专访普京：俄罗斯期待川普重塑世界，乌克兰不知进退好运用完！,https://www.youtube.com/watch?v=ixhuePY1AQA,2024-02-12,videos,videos,not_live,False,False,public,False
PqNq4uGWI70,很贵很贵吃不起的样子的金汤的做法！,https://www.youtube.com/watch?v=PqNq4uGWI70,2024-02-10,videos,videos,not_live,False,False,public,False
KrZ2uZjWq98,拜年扯闲篇特辑：老北京街坊美食！豆汁焦圈麻豆腐烤鸭九转大肠干炸丸子！,https://www.youtube.com/watch?v=KrZ2uZjWq98,2024-02-09,videos,videos,not_live,False,False,public,False
nb5P0_7Wuyc,只许买，不许卖！A股本轮牛市持续几天？,https://www.youtube.com/watch?v=nb5P0_7Wuyc,2024-02-08,videos,videos,not_live,False,False,public,False
IvUXGlcie0U,梅西的臭脸是中国人国际形象的镜子！,https://www.youtube.com/watch?v=IvUXGlcie0U,2024-02-08,videos,videos,not_live,False,False,public,False
zTPgzmG_ySk,手把手教您DIY网红K歌平台(专为问我自嗨系统技术细节的粉丝录制一次),https://www.youtube.com/watch?v=zTPgzmG_ySk,2024-02-07,videos,videos,not_live,False,False,public,False
Sbj_GX1D1nM,金融KTV午夜场：最远的你是我最近的爱,https://www.youtube.com/watch?v=Sbj_GX1D1nM,2024-02-07,videos,videos,not_live,False,False,public,False
ft4CTtXnYBQ,A股再跌1000点，习总如何救市？战时体制下的中国股市。,https://www.youtube.com/watch?v=ft4CTtXnYBQ,2024-02-06,videos,videos,not_live,False,False,public,False
yvUFvJSvgk8,温哥华女孩爸爸亲述申小雨案对自己的冲击,https://www.youtube.com/watch?v=yvUFvJSvgk8,2024-02-04,videos,videos,not_live,False,False,public,False
Lmj5tX4zorM,用后代贴现，论丁克家庭幸福的经济学本质,https://www.youtube.com/watch?v=Lmj5tX4zorM,2024-02-03,videos,videos,not_live,False,False,public,False
9vTlaVeVWbI,轻松尬聊：老中眼里的加拿大十大怪,https://www.youtube.com/watch?v=9vTlaVeVWbI,2024-02-02,videos,videos,not_live,False,False,public,False
j4njb194ZbI,恒大清盘答疑解惑，面向金融专业人士,https://www.youtube.com/watch?v=j4njb194ZbI,2024-02-01,videos,videos,not_live,False,False,public,False
jTMHQZE0wA0,中美真正差距：武统台湾为何注定一地鸡毛,https://www.youtube.com/watch?v=jTMHQZE0wA0,2024-01-31,videos,videos,not_live,False,False,public,False
ySCdiYtiIHE,恒大清盘的秘密，专业解读一鲸落一物生,https://www.youtube.com/watch?v=ySCdiYtiIHE,2024-01-30,videos,videos,not_live,False,False,public,False
APkfFftS-6A,论日本国运最大人祸，如何鉴赏中国式邪教及中国家庭欠缺的三个意识！,https://www.youtube.com/watch?v=APkfFftS-6A,2024-01-29,videos,videos,not_live,False,False,public,False
B0vMn-VKWgo,周末瞎聊几句：从王志安现象论海峡两岸温和派中国人的灭绝,https://www.youtube.com/watch?v=B0vMn-VKWgo,2024-01-27,videos,videos,not_live,False,False,public,False
hXH8mbKE-CI,玄学开车点评王志安：从未济到既济。论道歉为什么是中国人最大的挑战！,https://www.youtube.com/watch?v=hXH8mbKE-CI,2024-01-26,videos,videos,not_live,False,False,public,False
uu02tYa00yA,美加和平门过关取快递,https://www.youtube.com/watch?v=uu02tYa00yA,2024-01-24,videos,videos,not_live,False,False,public,False
i4ErWg0dFs4,小粉红大战英国钢琴家：海外华人听到了集中营集结号！,https://www.youtube.com/watch?v=i4ErWg0dFs4,2024-01-24,videos,videos,not_live,False,False,public,False
bYVCcU_iaUM,王志安中了谁的埋伏：性格决定命运格局决定结局,https://www.youtube.com/watch?v=bYVCcU_iaUM,2024-01-24,videos,videos,not_live,False,False,public,False
4ftSPBcDRKw,玄学的意义：未知死焉知生？顺带点评硅谷陈立人杀妻。,https://www.youtube.com/watch?v=4ftSPBcDRKw,2024-01-23,videos,videos,not_live,False,False,public,False
R5GleKYhNn8,中国股市为什么以跌为纲？纲举目张！,https://www.youtube.com/watch?v=R5GleKYhNn8,2024-01-22,videos,videos,not_live,False,False,public,False
zuk3q0mHjEo,浅谈术数：老王带你窥探世界真相颠覆你的三观！,https://www.youtube.com/watch?v=zuk3q0mHjEo,2024-01-21,videos,videos,not_live,False,False,public,False
E9zstBq7heE,金牌讲师PK知道分子下集：论快速学习与分辨邪教的钥匙,https://www.youtube.com/watch?v=E9zstBq7heE,2024-01-21,videos,videos,not_live,False,False,public,False
wDoexl9VwIg,金牌讲师PK知道分子上集：论知识分子的行动力缺失综合症,https://www.youtube.com/watch?v=wDoexl9VwIg,2024-01-20,videos,videos,not_live,False,False,public,False
n0zwJPJxglA,网暴孙维背后的真相：公民审判,https://www.youtube.com/watch?v=n0zwJPJxglA,2024-01-20,videos,videos,not_live,False,False,public,False
rHv-OwsBrKs,朱令案最新进展：澳洲最大报踢爆孙维近况,https://www.youtube.com/watch?v=rHv-OwsBrKs,2024-01-19,videos,videos,not_live,False,False,public,False
VYwZ439JJPM,诸夏与中华民族伟大复兴是一对儿好病友：自恨型逆向歧视综合症,https://www.youtube.com/watch?v=VYwZ439JJPM,2024-01-19,videos,videos,not_live,False,False,public,False
-o1Z0hBeuyY,潦草的中国人：红小兵与支黑孵化精神病院,https://www.youtube.com/watch?v=-o1Z0hBeuyY,2024-01-18,videos,videos,not_live,False,False,public,False
p7tQ-eSHWvU,支黑是邪路：大部分台湾人难道不是福建人的后代吗,https://www.youtube.com/watch?v=p7tQ-eSHWvU,2024-01-16,videos,videos,not_live,False,False,public,False
G8y9LP5_6wE,赤贫回忆录：中国农村捉虱子的时代就在昨天,https://www.youtube.com/watch?v=G8y9LP5_6wE,2024-01-16,videos,videos,not_live,False,False,public,False
vSSyaddEuUE,为什么海外华人反对武统台湾？,https://www.youtube.com/watch?v=vSSyaddEuUE,2024-01-15,videos,videos,not_live,False,False,public,False
a4WlaXZM3Yc,赌场扑满黄光裕：入场有聪明，离场无智慧！,https://www.youtube.com/watch?v=a4WlaXZM3Yc,2024-01-15,videos,videos,not_live,False,False,public,False
8YesLzDaAIU,川普锁阳入腹，武德颓废的台湾，如何供养民主奢侈品？,https://www.youtube.com/watch?v=8YesLzDaAIU,2024-01-14,videos,videos,not_live,False,False,public,False
pIJV3sNvoLo,点评台湾大选，未来中国“民主统一富强”的不可能三角,https://www.youtube.com/watch?v=pIJV3sNvoLo,2024-01-12,videos,videos,not_live,False,False,public,False
gc5EdEhU_zc,孝道：海外反贼死穴，孝子孝女們今儿您抑郁了吗,https://www.youtube.com/watch?v=gc5EdEhU_zc,2024-01-11,videos,videos,not_live,False,False,public,False
QmXpHoPxmeM,远离离岸爱国侨领，远离三战集中营,https://www.youtube.com/watch?v=QmXpHoPxmeM,2024-01-11,videos,videos,not_live,False,False,public,False
c5pAM3d1pMs,老王独创四步改命法：你是抱来的你怕啥？,https://www.youtube.com/watch?v=c5pAM3d1pMs,2024-01-09,videos,videos,not_live,False,False,public,False
BH8eJbBiDSg,爱泼斯坦萝莉岛大挖掘，为什么每4年曝一次？川普到底去玩了没有？,https://www.youtube.com/watch?v=BH8eJbBiDSg,2024-01-09,videos,videos,not_live,False,False,public,False
dh2lRx-kiZI,霸道总裁爱什么样的女人？为什么看不上王菊花？,https://www.youtube.com/watch?v=dh2lRx-kiZI,2024-01-08,videos,videos,not_live,False,False,public,False
uXjAo6-nL68,算命能不能改命？习进平忘了彭丽媛生日！,https://www.youtube.com/watch?v=uXjAo6-nL68,2024-01-06,videos,videos,not_live,False,False,public,False
fmUpRDKjJks,加拿大为何接受大量难民？解读加拿大原住民、梅蒂斯人与白人内战及和解史，为新疆西藏未来种族和解指明方向。,https://www.youtube.com/watch?v=fmUpRDKjJks,2024-01-06,videos,videos,not_live,False,False,public,False
bvgJpMMqwIw,为什么自古穷家出蠢子？为什么中国人出了国还怕说真话！,https://www.youtube.com/watch?v=bvgJpMMqwIw,2024-01-06,videos,videos,not_live,False,False,public,False
U1iTscu_WDE,披露解读公安部朱令案公文，中国大熊猫惨遭酷刑：电棍电屁眼儿！,https://www.youtube.com/watch?v=U1iTscu_WDE,2024-01-05,videos,videos,not_live,False,False,public,False
WqNNr70_nhs,中国钻石投资前世今生，河南钻咋来的？一集成为钻石真专家！,https://www.youtube.com/watch?v=WqNNr70_nhs,2024-01-03,videos,videos,not_live,False,False,public,False
Jt-gDVGPLfw,戴梦得：温家宝家族的钻石帝国，薄熙来温家宝结仇与西安假钻石信托惊天骗局,https://www.youtube.com/watch?v=Jt-gDVGPLfw,2024-01-03,videos,videos,not_live,False,False,public,False
oqegjdKQNP0,算命为什么不是迷信，《铁板神数》大揭秘,https://www.youtube.com/watch?v=oqegjdKQNP0,2024-01-02,videos,videos,not_live,False,False,public,False
BY5CPMMQbOs,清华人的冷漠与热血：朱令案资料库网址，内存海量一手档案。,https://www.youtube.com/watch?v=BY5CPMMQbOs,2023-12-31,videos,videos,not_live,False,False,public,False
XbFUSpJc7tw,中国股市不涨的秘密：股民的钱被谁偷了？,https://www.youtube.com/watch?v=XbFUSpJc7tw,2023-12-30,videos,videos,not_live,False,False,public,False
V7qM68hAbBA,时空两条线还原清华女生投毒现场，找出朱令案真凶！还贝志诚清白！,https://www.youtube.com/watch?v=V7qM68hAbBA,2023-12-28,videos,videos,not_live,False,False,public,False
LvjXf-yQ9TY,窥视老王圣诞节的家宴大餐,https://www.youtube.com/watch?v=LvjXf-yQ9TY,2023-12-28,videos,videos,not_live,False,False,public,False
KjzUVURy34E,爆料股市画线隔空取钱大骗局，连偷十四年，吸干股市！,https://www.youtube.com/watch?v=KjzUVURy34E,2023-12-27,videos,videos,not_live,False,False,public,False
nwM97yglgPY,三万粉感恩专场：本频道政治立场、同性恋人士友好及女性弱者优先,https://www.youtube.com/watch?v=nwM97yglgPY,2023-12-26,videos,videos,not_live,False,False,public,False
vhokkTV0h2Y,胡公主为何不救朱令？上证如何走出8964玄幻数据？建议1.5倍速观看,https://www.youtube.com/watch?v=vhokkTV0h2Y,2023-12-25,videos,videos,not_live,False,False,public,False
94FGe09DkJ4,揭秘朱令案，孙维三女是如何逃脱法网的？（建议1.5倍速）,https://www.youtube.com/watch?v=94FGe09DkJ4,2023-12-25,videos,videos,not_live,False,False,public,False
6Jk2b9UTP_E,亲历朱令案，孙维是如何逃脱法网的？（足本）,https://www.youtube.com/watch?v=6Jk2b9UTP_E,2023-12-25,videos,videos,not_live,False,False,public,False
1C5qRKbcRXQ,抛售中国房产的时间窗口，京沪房产保值率PK，富豪二代父亲被判刑怎么操作人生，2016克强肖钢人祸大股灾还原,https://www.youtube.com/watch?v=1C5qRKbcRXQ,2023-12-24,videos,videos,not_live,False,False,public,False
ORrNOWIYx0I,复盘中植系：崇祯杀袁,https://www.youtube.com/watch?v=ORrNOWIYx0I,2023-12-23,videos,videos,not_live,False,False,public,False
u-zrtx7ogC4,移民抑郁症（下）：天堂再好，无法适应也是地狱！移民抑鬱症（下）：天堂再好無法適應也是地獄！,https://www.youtube.com/watch?v=u-zrtx7ogC4,2023-12-21,videos,videos,not_live,False,False,public,False
5thV1S8fkJA,移民抑郁症（上）：天堂再好，适应不了也是地狱！聊移民抑鬱症（上）：天堂再好，適應不良也是地獄！,https://www.youtube.com/watch?v=5thV1S8fkJA,2023-12-21,videos,videos,not_live,False,False,public,False
JvIikqDYaxQ,人民币为什么领军其他外幣升值？揭秘人民币汇率机制。,https://www.youtube.com/watch?v=JvIikqDYaxQ,2023-12-20,videos,videos,not_live,False,False,public,False
AAzE-4CSBOY,一句话破解人民币破8迷局：巴拿马运河模型,https://www.youtube.com/watch?v=AAzE-4CSBOY,2023-12-20,videos,videos,not_live,False,False,public,False
z_nNFzbz8jQ,特供真爱纯灌水特辑：中老年人士养生滑雪法,https://www.youtube.com/watch?v=z_nNFzbz8jQ,2023-12-19,videos,videos,not_live,False,False,public,False
lA8dgvtMNhA,股市3000点很可能是历史大顶而不是大底！,https://www.youtube.com/watch?v=lA8dgvtMNhA,2023-12-18,videos,videos,not_live,False,False,public,False
bBcvzCLHNc0,中国公检法有多黑，加拿大如何选择中小学，海外华人市场影视业前途，建筑风水局等观众来信,https://www.youtube.com/watch?v=bBcvzCLHNc0,2023-12-17,videos,videos,not_live,False,False,public,False
7B_xiJO9KQU,论肉体脱支，移民的真实体验与阶级下行,https://www.youtube.com/watch?v=7B_xiJO9KQU,2023-12-16,videos,videos,not_live,False,False,public,False
ZIpjLJbUrQ0,习受中指之礼：时与势都在越南那一边,https://www.youtube.com/watch?v=ZIpjLJbUrQ0,2023-12-15,videos,videos,not_live,False,False,public,False
PCUMiIM1CQQ,我所亲历的中共镇压法轮功及法轮功海外崛起为中国第二大强组织力量,https://www.youtube.com/watch?v=PCUMiIM1CQQ,2023-12-15,videos,videos,not_live,False,False,public,False
64jM9qlftJo,论封杀刘纪鹏教授及中国股市不能碰的死穴,https://www.youtube.com/watch?v=64jM9qlftJo,2023-12-15,videos,videos,not_live,False,False,public,False
UdMGxrDAobI,黄金投资精英篇：如何引领趋势，从理论到实战。前15分钟纯开车！黃金投資精英實戰：如何從概念到賺錢。,https://www.youtube.com/watch?v=UdMGxrDAobI,2023-12-14,videos,videos,not_live,False,False,public,False
v3n5DiiEdyc,中共黄金国策大爆料！重磅中的重磅！,https://www.youtube.com/watch?v=v3n5DiiEdyc,2023-12-13,videos,videos,not_live,False,False,public,False
kCl1iKgTYPI,中国步入SB经济大繁荣时代：逆势赚钱的经济学秘密，解读马保国金牌讲师现象,https://www.youtube.com/watch?v=kCl1iKgTYPI,2023-12-12,videos,videos,not_live,False,False,public,False
sKnrfMRq4G4,论A股如何从世纪大熊市到世纪大牛市，论缠中说禅，论徐翔，论政策救市的引力弹弓原理,https://www.youtube.com/watch?v=sKnrfMRq4G4,2023-12-11,videos,videos,not_live,False,False,public,False
a6CHPQSslLw,评日本东京餐馆不欢迎中国人,https://www.youtube.com/watch?v=a6CHPQSslLw,2023-12-11,videos,videos,not_live,False,False,public,False
ucLg_cYDN0Y,为什么一定会打台湾，武统台湾必胜战法。為什麼一定打台灣，武統的必勝戰法。,https://www.youtube.com/watch?v=ucLg_cYDN0Y,2023-12-10,videos,videos,not_live,False,False,public,False
tEFmxOEcM1c,无缘缠中说禅，华尔街为何舍不得撤离中国,https://www.youtube.com/watch?v=tEFmxOEcM1c,2023-12-10,videos,videos,not_live,False,False,public,False
PcE9ZvCWZD0,中国企业家阶层必读：如何利用玄学应对牢狱之灾,https://www.youtube.com/watch?v=PcE9ZvCWZD0,2023-12-09,videos,videos,not_live,False,False,public,False
Vi2sOb-i4mQ,武侠时代：百姓破产潮下最牛出路,https://www.youtube.com/watch?v=Vi2sOb-i4mQ,2023-12-08,videos,videos,not_live,False,False,public,False
